product_id,category,sub_category,product_name
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases
OFF-AP-10002222,Office Supplies,Appliances,Staple holder
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
TEC-AC-10000358,Technology,Accessories,Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats
OFF-PA-10000380,Office Supplies,Paper,"\"REDIFORM Incoming/Outgoing Call Register, 11\"\" X 8 1/2\"\""
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy"
FUR-FU-10002298,Furniture,Furnishings,"\"Rubbermaid ClusterMat Chairmats, Mat Size- 66\"\" x 60\"\""
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951
FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors
TEC-PH-10000141,Technology,Phones,Clearsounds A400
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
OFF-FA-10001229,Office Supplies,Fasteners,Staples
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers
OFF-PA-10004255,Office Supplies,Paper,Xerox 219
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903
TEC-AC-10002637,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black)
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
OFF-LA-10000081,Office Supplies,Labels,Avery 496
OFF-PA-10000726,Office Supplies,Paper,"\"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2\"\" x 7\"\"\""
OFF-PA-10004983,Office Supplies,Paper,Xerox 23
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories
FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
OFF-LA-10004545,Office Supplies,Labels,Avery 50
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
OFF-AR-10001473,Office Supplies,Art,Newell 313
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
OFF-LA-10004559,Office Supplies,Labels,Avery 49
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders
TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
TEC-PH-10000369,Technology,Phones,HTC One Mini
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases
TEC-AC-10000387,Technology,Accessories,KeyTronic�KT800P2 -�Keyboard�- Black
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"
TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount
FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14\"\""
FUR-FU-10004671,Furniture,Furnishings,"\"Executive Impressions 12\"\" Wall Clock\""
FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer
OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
TEC-AC-10001635,Technology,Accessories,KeyTronic�KT400U2 -�Keyboard�- Black
OFF-LA-10003663,Office Supplies,Labels,Avery 498
TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier
TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format"
OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener
FUR-FU-10004270,Furniture,Furnishings,"\"Executive Impressions 13\"\" Clairmont Wall Clock\""
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"
OFF-BI-10004233,Office Supplies,Binders,"\"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\"\" x 11\"\"\""
TEC-PH-10002834,Technology,Phones,Google Nexus 5
FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards
OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black"
TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner
TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
OFF-PA-10003016,Office Supplies,Paper,"\"Adams \"\"While You Were Out\"\" Message Pads\""
OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer
TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944
OFF-PA-10001246,Office Supplies,Paper,Xerox 215
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14\"\""
TEC-PH-10004531,Technology,Phones,AT&T CL2909
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT
TEC-PH-10003691,Technology,Phones,BlackBerry Q10
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters
OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953
OFF-PA-10004782,Office Supplies,Paper,Xerox 228
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B"
OFF-PA-10000520,Office Supplies,Paper,Xerox 201
FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
TEC-PH-10004389,Technology,Phones,Nokia Lumia 925
OFF-SU-10000946,Office Supplies,Supplies,Staple remover
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener
OFF-AR-10003338,Office Supplies,Art,"\"Eberhard Faber 3 1/2\"\" Golf Pencils\""
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
FUR-FU-10002685,Furniture,Furnishings,"\"Executive Impressions 13-1/2\"\" Indoor/Outdoor Wall Clock\""
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon"
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
FUR-FU-10000305,Furniture,Furnishings,"\"Tenex V2T-RE Standard Weight Series Chair Mat, 45\"\" x 53\"\""
TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
OFF-PA-10000213,Office Supplies,Paper,Xerox 198
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton"
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997
FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection
OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC
TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8\"\""
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
OFF-AR-10001216,Office Supplies,Art,Newell 339
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design
OFF-PA-10001534,Office Supplies,Paper,Xerox 230
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets
TEC-PH-10000526,Technology,Phones,Vtech CS6719
OFF-PA-10001977,Office Supplies,Paper,Xerox 194
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards
TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer
FUR-FU-10003464,Furniture,Furnishings,"\"Seth Thomas 8 1/2\"\" Cubicle Clock\""
TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
OFF-AR-10001615,Office Supplies,Art,Newell 34
TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes
OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers
OFF-PA-10004609,Office Supplies,Paper,Xerox 221
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray"
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors
OFF-BI-10000962,Office Supplies,Binders,"\"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2\"\" X 14\"\" 7/8\"\"\""
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
FUR-BO-10002916,Furniture,Bookcases,"\"Rush Hierlooms Collection 1\"\" Thick Stackable Bookcases\""
FUR-TA-10004152,Furniture,Tables,"\"Barricks 18\"\" x 48\"\" Non-Folding Utility Table with Bottom Storage Shelf\""
FUR-FU-10000672,Furniture,Furnishings,"\"Executive Impressions 10\"\" Spectator Wall Clock\""
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
OFF-PA-10000174,Office Supplies,Paper,"\"Message Book, Wirebound, Four 5 1/2\"\" X 4\"\" Forms/Pg."
FUR-FU-10002703,Furniture,Furnishings,"\"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36\"\" x 48\"\"\""
TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference�phone
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-PA-10004996,Office Supplies,Paper,"\"Speediset Carbonless Redi-Letter 7\"\" x 8 1/2\"\"\""
OFF-PA-10003363,Office Supplies,Paper,Xerox 204
TEC-AC-10002305,Technology,Accessories,KeyTronic�E03601U1 -�Keyboard�- Beige
TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB�Flash Drive Imation�Corp
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black"
FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry"
TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System
OFF-PA-10000007,Office Supplies,Paper,"\"Telephone Message Books with Fax/Mobile Section, 4 1/4\"\" x 6\"\"\""
OFF-PA-10000552,Office Supplies,Paper,Xerox 200
TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882
TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
OFF-AR-10004269,Office Supplies,Art,Newell 31
OFF-BI-10003007,Office Supplies,Binders,"\"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2\"\" x 11\"\"\""
OFF-PA-10002195,Office Supplies,Paper,Xerox 1966
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack"
TEC-AC-10002558,Technology,Accessories,Imation�Swivel�Flash Drive�USB�flash drive�- 8 GB
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
OFF-SU-10004782,Office Supplies,Supplies,"\"Elite 5\"\" Scissors\""
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
OFF-LA-10004409,Office Supplies,Labels,Avery 492
OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter
TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active
FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
OFF-FA-10001332,Office Supplies,Fasteners,"\"Acco Banker's Clasps, 5 3/4\"\"-Long\""
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
OFF-LA-10003537,Office Supplies,Labels,Avery 515
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
FUR-FU-10004017,Furniture,Furnishings,"\"Executive Impressions 13\"\" Chairman Wall Clock\""
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black"
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
TEC-PH-10002789,Technology,Phones,LG Exalt
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils
FUR-FU-10004904,Furniture,Furnishings,"\"Eldon \"\"L\"\" Workstation Diamond Chairmat\""
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
TEC-PH-10001619,Technology,Phones,LG G3
